TS,SKT,CPU,PID,CMD,CID,CPU operating frequency (in GHz),CPU utilization %,CPU utilization% in kernel mode,CPI,kernel_CPI,IPC,giga_instructions_per_sec,locks retired per instr,L1D MPI (includes data+rfo w/ prefetches),L1D demand data read hits per instr,L1-I code read misses (w/ prefetches) per instr,L2 demand data read hits per instr,L2 MPI (includes code+data+rfo w/ prefetches),L2 demand data read MPI,L2 demand code MPI,LLC code read MPI (demand+prefetch),LLC data read MPI (demand+prefetch),LLC total HITM (per instr) (excludes LLC prefetches),LLC total HIT clean line forwards (per instr) (excludes LLC prefetches),Average LLC demand data read miss latency (in ns),Average LLC demand data read miss latency for LOCAL requests (in ns),Average LLC demand data read miss latency for REMOTE requests (in ns),UPI Data transmit BW (MB/sec) (only data),package power (watts),DRAM power (watts),core c6 residency %,package c6 residency %,% Uops delivered from decoded Icache (DSB),% Uops delivered from legacy decode pipeline (MITE),core initiated local dram read bandwidth (MB/sec),core initiated remote dram read bandwidth (MB/sec),memory bandwidth read (MB/sec),memory bandwidth write (MB/sec),memory bandwidth total (MB/sec),ITLB (2nd level) MPI,DTLB (2nd level) load MPI,DTLB (2nd level) 2MB large page load MPI,DTLB (2nd level) store MPI,NUMA %_Reads addressed to local DRAM,NUMA %_Reads addressed to remote DRAM,uncore frequency GHz,IO_bandwidth_disk_or_network_writes (MB/sec),IO_bandwidth_disk_or_network_reads (MB/sec),TMA_Frontend_Bound(%),TMA_..Fetch_Latency(%),TMA_....ICache_Misses(%),TMA_....ITLB_Misses(%),TMA_....Branch_Resteers(%),TMA_......Mispredicts_Resteers(%),TMA_......Clears_Resteers(%),TMA_......Unknown_Branches(%),TMA_..Fetch_Bandwidth(%),TMA_....MITE(%),TMA_....DSB(%),TMA_Bad_Speculation(%),TMA_..Branch_Mispredicts(%),TMA_..Machine_Clears(%),TMA_Backend_Bound(%),TMA_..Memory_Bound(%),TMA_....L1_Bound(%),TMA_......DTLB_Load(%),TMA_......Lock_Latency(%),TMA_....L2_Bound(%),TMA_....L3_Bound(%),TMA_......Data_Sharing(%),TMA_....DRAM_Bound(%),TMA_......MEM_Bandwidth(%),TMA_......MEM_Latency(%),TMA_....Store_Bound(%),TMA_......False_Sharing(%),TMA_..Core_Bound(%),TMA_....Ports_Utilization(%),TMA_......Ports_Utilized_0(%),TMA_........AMX_Busy(%),TMA_......Ports_Utilized_1(%),TMA_......Ports_Utilized_2(%),TMA_......Ports_Utilized_3m(%),TMA_Retiring(%),TMA_..Light_Operations(%),TMA_........FP_Vector_256b(%),TMA_........FP_Vector_512b(%),TMA_......Int_Vector_256b(%),TMA_..Heavy_Operations(%),TMA_....Microcode_Sequencer(%),TMA_Info_Thread_IPC,TMA_Info_System_SMT_2T_Utilization
1705366261,,,230193,stress-ng-cpu [run],,3.9025784,0.35143086,0.00043403425,0.45400074,1.9765355,2.2026396,7.7334795,2.9080965e-07,0.011451129,0.11442707,0.0012885605,0.011828623,0.00016484074,9.7068863e-06,3.5132177e-05,,,,,,,,,,,,,85.348667,13.64372,,,,,,1.6587434e-06,7.5957484e-07,3.2596783e-08,1.5061988e-06,,,,,,13.615692,5.3803981,0.32827407,0.028894419,1.5632847,1.5441705,0.019652021,0,8.2352941,3.4055295,7.1403027,8.737249,8.627451,0.10979801,38.039216,4.7058823,6.5190576,4.6178049,7.4877256e-06,0.15955917,0.1002912,,0.0099972161,0.06158125,0.22108151,1.0591073,,33.333333,39.705161,3.2733669,0,26.40832,20.225403,38.894354,39.607843,34.901961,0,0,0.013878942,4.7058823,0,2.2026396,0
1705366261,,,230190,stress-ng-cpu [run],,3.9024344,0.351571,0.00037716782,0.45373041,1.9012225,2.2039519,7.7408871,2.4749602e-07,0.011426764,0.11444883,0.0013120441,0.010963066,0.0001613104,7.5058033e-06,3.3812475e-05,,,,,,,,,,,,,85.534822,13.47906,,,,,,1.934678e-06,9.1861298e-07,4.8274525e-08,1.509549e-06,,,,,,13.673647,6.193332,0.33162043,0.030976142,1.5812031,1.5612554,0.01999423,0,7.480315,3.425958,6.8383162,8.3735971,8.2677165,0.10588058,38.582677,4.7244094,6.8130541,4.6361312,5.7447021e-06,0.16111511,0.080204527,,0.025809448,0.055890831,0.2125015,1.0217677,,33.858268,39.646661,3.2345206,0,26.43122,20.248747,38.942195,39.370079,33.858268,0,0,0.012758765,5.511811,0,2.2039519,0
1705366261,,,230189,stress-ng-cpu [run],,3.9024807,0.35140787,0.00039771444,0.4565533,1.7337669,2.1903248,7.6895464,2.5175204e-07,0.011829599,0.11397874,0.0012575847,0.011262013,0.00016145768,8.9802888e-06,3.4821595e-05,,,,,,,,,,,,,85.086848,13.921686,,,,,,2.285984e-06,9.7102478e-07,4.3591254e-08,1.5441185e-06,,,,,,13.669299,5.7952829,0.33778181,0.033512578,1.5945805,1.4986907,0.095914824,0,7.8740157,3.5284364,6.7251933,8.3779455,7.8740157,0.50392976,38.188976,5.1181102,6.5483414,4.004446,6.5169529e-06,0.16834567,0.11027838,,0.0089921089,0.066511142,0.23056499,1.0843033,,33.070866,39.796317,3.4523214,0,26.414003,20.284577,38.769518,39.76378,34.251969,0,0,0.01271463,5.511811,0,2.1903248,1.1549402e-05
1705366261,,,230191,stress-ng-cpu [run],,3.9025335,0.35145261,0.00046545032,0.45398479,2.2076876,2.202717,7.7341408,2.9203085e-07,0.011514622,0.11429526,0.001308703,0.01169681,0.00016420174,7.5545018e-06,3.3618511e-05,,,,,,,,,,,,,85.202943,13.783777,,,,,,1.9757666e-06,8.1983863e-07,2.7423407e-08,1.6269072e-06,,,,,,13.400623,5.2928818,0.33676956,0.031064722,1.5685779,1.5471919,0.021426018,0,8.1077407,3.463245,6.9334666,8.2200194,8.1077407,0.11227864,39.771069,4.2469118,6.5960038,4.5614518,7.2825652e-06,0.15553044,0.094760208,,0.0092395345,0.054763808,0.21446796,0.98935808,,35.524157,39.443742,3.3146949,0,26.501939,20.204611,38.462494,38.608289,33.589212,0,0,0.014398198,5.0190776,0,2.202717,0
1705366261,,,230192,stress-ng-cpu [run],,3.9026156,0.35146902,0.00036398864,0.45316738,1.8360462,2.2066902,7.7486163,2.2638716e-07,0.011393147,0.11441474,0.001249926,0.010851473,0.00016405181,1.3986918e-05,3.442397e-05,,,,,,,,,,,,,84.901784,14.116219,,,,,,1.7587945e-06,9.4904634e-07,3.8299091e-08,1.4984198e-06,,,,,,13.107367,5.1673308,0.32873401,0.028444719,1.6140639,1.5937012,0.020291829,0,7.9400367,3.2610618,6.8472341,8.8452466,8.7340403,0.11120632,37.950201,4.764022,6.3786088,4.5598613,5.3254525e-06,0.14561493,0.10303945,,0.018611183,0.062802239,0.25557894,0.86775911,,33.186179,39.856623,3.2982437,0,26.414192,20.183719,39.167759,40.097185,34.539159,0,0,0.012615426,5.5580257,0,2.2066902,1.5201972e-05
1705366266,,,230192,stress-ng-cpu [run],,3.9026129,0.35133827,0.00035137958,0.45098268,1.8088316,2.2173801,7.7832509,2.3816812e-07,0.011629125,0.11394321,0.001300863,0.010720888,0.0001679743,1.1461078e-05,3.3943833e-05,,,,,,,,,,,,,84.814414,14.216064,,,,,,1.9126949e-06,9.3461652e-07,3.3331952e-08,1.5048884e-06,,,,,,13.454685,5.4770263,0.33370146,0.025474772,1.6162732,1.5968283,0.019531212,0,7.9776582,3.3551898,6.8599419,8.8827585,8.775424,0.10733444,37.375383,4.7865949,6.733952,4.5771183,5.6491485e-06,0.15552109,0.094460682,,0.024498261,0.065465647,0.24048911,1.0716985,,32.588788,39.838973,3.2337516,0,26.385507,20.180521,39.482251,40.287174,34.702813,0,0,0.012379279,5.5843607,0,2.2173801,0.00025317132
1705366266,,,230191,stress-ng-cpu [run],,3.9025284,0.35132464,0.00036431161,0.45299031,1.8761686,2.2075527,7.7482877,2.8045756e-07,0.011503449,0.11439046,0.0012517313,0.010763057,0.00016649592,8.3796929e-06,3.5102417e-05,,,,,,,,,,,,,84.786194,14.240496,,,,,,1.8347426e-06,9.1950123e-07,3.6043508e-08,1.5335207e-06,,,,,,13.670434,5.4027171,0.33930937,0.030117286,1.6498022,1.6282744,0.021485361,0,8.2677165,3.3060499,6.6812624,8.3768105,8.2677165,0.10909394,38.582677,4.3307087,6.6516426,4.5919214,6.8439112e-06,0.15090267,0.095467147,,0.0086090552,0.055147063,0.20331267,1.0008621,,34.251969,39.75513,3.2643766,0,26.483493,20.326594,39.165409,39.370079,34.251969,0,0,0.012754119,5.1181102,0,2.2075527,0
1705366266,,,230190,stress-ng-cpu [run],,3.9024376,0.35154303,0.00038254001,0.45504289,1.8231225,2.1975951,7.7179524,2.3786443e-07,0.011487013,0.1142968,0.0012541231,0.011002792,0.00016170289,7.1658355e-06,3.5085992e-05,,,,,,,,,,,,,85.692036,13.326553,,,,,,2.3560731e-06,8.3703976e-07,3.2007375e-08,1.4937122e-06,,,,,,13.66763,6.1873147,0.32948865,0.030198323,1.5546649,1.5339167,0.020760516,0,7.480315,3.4651256,6.9386408,8.3796144,8.2677165,0.1118979,38.582677,4.7244094,6.6310247,4.6643821,5.5636566e-06,0.16056694,0.083820225,,0.019730789,0.057670298,0.21697037,0.93916587,,33.858268,39.735965,3.2510959,0,26.521959,20.237411,38.761491,39.370079,33.858268,0,0,0.012665327,5.511811,0,2.1975951,0
1705366266,,,230189,stress-ng-cpu [run],,3.9024754,0.35154331,0.00037893408,0.45292331,1.8946504,2.2078793,7.754152,2.5245458e-07,0.011408028,0.1142634,0.0013067663,0.010798848,0.00016323522,8.1389021e-06,3.436239e-05,,,,,,,,,,,,,84.47405,14.557777,,,,,,2.1749658e-06,9.7987001e-07,4.4276573e-08,1.5322978e-06,,,,,,13.669809,5.7957931,0.34583609,0.032291215,1.6104088,1.5136793,0.096775986,0,7.8740157,3.3341951,6.9096158,8.3774352,7.8740157,0.50341946,38.188976,5.1181102,6.6202331,4.5797054,6.5671695e-06,0.14906898,0.1122832,,0.013690516,0.079223156,0.23499078,1.091999,,33.070866,39.788124,3.2588901,0,26.438805,20.268854,39.214946,39.76378,34.251969,0,0,0.012460791,5.511811,0,2.2078793,0
1705366266,,,230193,stress-ng-cpu [run],,3.9025838,0.35132556,0.00044251344,0.44987593,1.8087808,2.2228351,7.8020582,2.8461934e-07,0.011725206,0.11335135,0.0012310724,0.01122844,0.00016400109,8.6002102e-06,3.5248914e-05,,,,,,,,,,,,,84.861276,14.167056,,,,,,1.7707402e-06,8.4132408e-07,3.6765972e-08,1.5461223e-06,,,,,,13.617108,5.3818142,0.33559272,0.029793892,1.5807688,1.561206,0.01961256,0,8.2352941,3.4017747,6.7609949,8.7358328,8.627451,0.10838186,38.039216,4.7058824,6.7768384,4.5124523,6.9138076e-06,0.1709821,0.096256121,,0.0066296445,0.057118882,0.21855866,0.95594008,,33.333333,39.668667,3.1924003,0,26.402222,20.224636,39.012367,39.607843,34.901961,0,0,0.012563793,4.7058824,0,2.2228351,0
